23-12-23;14:57:29;A;41.623208;13.333564333333333; 19.48;994.84;59.805664; 29;31;
23-12-23;14:57:49;A;41.6231925;13.3335575; 19.46;994.79;59.596680; 30;32;
23-12-23;14:58:09;A;41.62317183333333;13.333557333333333; 19.46;994.87;59.630859; 32;34;
23-12-23;14:58:29;A;41.62315666666667;13.333561333333334; 19.46;994.78;59.415039; 29;31;
23-12-23;14:58:49;A;41.6231605;13.333562833333334; 19.46;994.74;59.791016; 32;34;
23-12-23;14:59:09;A;41.623160666666664;13.333554666666666; 19.46;994.74;59.141602; 31;33;
23-12-23;14:59:29;A;41.62321216666667;13.333574; 19.46;994.76;59.551758; 31;33;
23-12-23;14:59:49;A;41.623251333333336;13.333593166666667; 19.48;994.76;59.714844; 30;32;
23-12-23;15:00:09;A;41.62326066666667;13.333596666666667; 19.49;994.78;59.793945; 30;32;
23-12-23;15:00:29;A;41.623250666666664;13.333585333333334; 19.49;994.75;59.578125; 32;34;
23-12-23;15:00:49;A;41.62325033333333;13.333573666666666; 19.46;994.68;60.064453; 31;33;
23-12-23;15:01:09;A;41.623248833333335;13.333565; 19.48;994.65;59.519531; 31;33;
23-12-23;15:01:29;A;41.623247666666664;13.333575166666666; 19.45;994.64;60.098633; 30;32;
23-12-23;15:01:49;A;41.623249;13.333583833333334; 19.44;994.64;59.741211; 29;31;
23-12-23;15:02:09;A;41.623242166666664;13.333587166666666; 19.43;994.71;59.821289; 29;31;
23-12-23;15:02:29;A;41.6232455;13.333590166666667; 19.45;994.66;59.720703; 28;30;
23-12-23;15:02:49;A;41.6232615;13.3335985; 19.46;994.62;59.733398; 30;32;
23-12-23;15:03:09;A;41.62326816666667;13.333601833333333; 19.45;994.66;60.359375; 30;32;
23-12-23;15:03:29;A;41.623264166666665;13.3336035; 19.44;994.65;60.107422; 28;30;
23-12-23;15:03:49;A;41.623258666666665;13.333608666666667; 19.44;994.59;59.730469; 31;33;
23-12-23;15:04:09;A;41.623262;13.333603666666667; 19.44;994.70;60.220703; 30;32;
23-12-23;15:04:29;A;41.6232655;13.333592666666666; 19.43;994.71;59.684570; 31;33;
23-12-23;15:04:49;A;41.62326433333333;13.333582; 19.44;994.70;59.137695; 28;30;
23-12-23;15:05:09;A;41.623263;13.333579; 19.44;994.70;60.220703; 30;32;
23-12-23;15:05:29;A;41.623213166666666;13.333555166666667; 19.45;994.67;59.528320; 30;32;
23-12-23;15:05:49;A;41.6231965;13.333549166666666; 19.45;994.69;59.675781; 31;33;
23-12-23;15:06:09;A;41.62321083333333;13.3335685; 19.43;994.68;60.208008; 31;33;
23-12-23;15:06:29;A;41.623237333333336;13.333586333333333; 19.44;994.78;59.663086; 31;33;
23-12-23;15:06:49;A;41.623264;13.3336025; 19.43;994.74;59.901367; 28;30;
23-12-23;15:07:09;A;41.62327716666667;13.3336065; 19.43;994.77;59.513672; 29;31;
23-12-23;15:07:29;A;41.623283666666666;13.333604666666666; 19.42;994.78;59.307617; 29;31;
23-12-23;15:07:48;A;41.6232885;13.333603333333333; 19.42;994.80;59.591797; 28;30;
23-12-23;15:08:09;A;41.62329583333333;13.333611166666667; 19.40;994.79;58.996094; 29;31;
